101629109217,119.931994,28.466739,4,00000300,2017-12-04 10:30:22
101629109217,119.932325,28.466879,20,00000300,2017-12-04 10:30:32
101629109217,119.932355,28.467392,22,00000300,2017-12-04 10:30:42
101629109217,119.932279,28.467642,1,00000300,2017-12-04 10:30:52
101629109217,119.932262,28.467657,0,00000300,2017-12-04 10:31:02
101629109217,119.932255,28.467649,0,00000100,2017-12-04 10:31:10
101629109217,119.932234,28.46765,0,00000100,2017-12-04 10:31:20
101629109217,119.932222,28.467659,0,00000100,2017-12-04 10:31:30
101629109217,119.932211,28.467657,0,00000000,2017-12-04 10:31:38
101629109217,119.932187,28.467762,13,00000100,2017-12-04 10:31:45
101629109217,119.932064,28.468225,22,00000100,2017-12-04 10:31:55
101629109217,119.931972,28.468734,15,00000100,2017-12-04 10:32:05
101629109217,119.931864,28.469207,27,00000100,2017-12-04 10:32:15
101629109217,119.931755,28.469982,25,00000100,2017-12-04 10:32:25
101629109217,119.932575,28.470301,40,00000100,2017-12-04 10:32:35
101629109217,119.93389,28.47056,50,00000100,2017-12-04 10:32:45
101629109217,119.935265,28.470767,47,00000100,2017-12-04 10:32:55
101629109217,119.936027,28.47048,37,00000100,2017-12-04 10:33:05
101629109217,119.936336,28.469371,47,00000100,2017-12-04 10:33:15
101629109217,119.936447,28.46844,32,00000100,2017-12-04 10:33:25
101629109217,119.935513,28.467944,51,00000100,2017-12-04 10:33:35
101629109217,119.9341,28.467486,49,00000100,2017-12-04 10:33:45
101629109217,119.932797,28.467124,35,00000100,2017-12-04 10:33:55
101629109217,119.932584,28.467059,0,00000100,2017-12-04 10:34:05
101629109217,119.932587,28.467065,0,00000100,2017-12-04 10:34:15
101629109217,119.93258,28.467079,0,00000100,2017-12-04 10:34:25
101629109217,119.932224,28.466984,9,00000100,2017-12-04 10:34:35
101629109217,119.932154,28.46695,5,00000100,2017-12-04 10:34:45
101629109217,119.932008,28.466881,22,00000300,2017-12-04 10:34:49
101629109217,119.931061,28.46654,44,00000300,2017-12-04 10:34:59
101629109217,119.930374,28.466302,7,00000300,2017-12-04 10:35:09
101629109217,119.930233,28.466262,5,00000300,2017-12-04 10:35:19
101629109217,119.929821,28.466051,21,00000300,2017-12-04 10:35:29
101629109217,119.929778,28.465181,43,00000300,2017-12-04 10:35:39
101629109217,119.929887,28.464078,32,00000300,2017-12-04 10:35:49
101629109217,119.929918,28.463855,0,00000300,2017-12-04 10:35:59
101629109217,119.929937,28.463688,15,00000300,2017-12-04 10:36:09
101629109217,119.93006,28.462888,43,00000300,2017-12-04 10:36:19
101629109217,119.93022,28.461886,45,00000300,2017-12-04 10:36:29
101629109217,119.930318,28.461128,15,00000300,2017-12-04 10:36:39
101629109217,119.930348,28.461033,0,00000300,2017-12-04 10:36:49
101629109217,119.930852,28.46103,31,00000300,2017-12-04 10:36:59
101629109217,119.932166,28.461418,58,00000300,2017-12-04 10:37:09
101629109217,119.93362,28.461792,28,00000300,2017-12-04 10:37:19
101629109217,119.933954,28.461774,22,00000300,2017-12-04 10:37:29
101629109217,119.934289,28.460942,35,00000300,2017-12-04 10:37:39
101629109217,119.934512,28.460192,32,00000300,2017-12-04 10:37:49
101629109217,119.934689,28.45934,32,00000300,2017-12-04 10:37:59
101629109217,119.934737,28.458624,35,00000300,2017-12-04 10:38:09
101629109217,119.934637,28.45765,37,00000300,2017-12-04 10:38:19
101629109217,119.934554,28.456989,18,00000300,2017-12-04 10:38:29
101629109217,119.934497,28.456583,13,00000300,2017-12-04 10:38:39
101629109217,119.934445,28.456056,32,00000300,2017-12-04 10:38:49
101629109217,119.934342,28.455244,31,00000300,2017-12-04 10:38:59
101629109217,119.934211,28.454405,28,00000300,2017-12-04 10:39:09
101629109217,119.934689,28.454056,34,00000300,2017-12-04 10:39:19
101629109217,119.935659,28.453874,37,00000300,2017-12-04 10:39:29
101629109217,119.936563,28.453635,37,00000300,2017-12-04 10:39:39
101629109217,119.937566,28.453409,35,00000300,2017-12-04 10:39:49
101629109217,119.938519,28.453169,35,00000300,2017-12-04 10:39:59
101629109217,119.939483,28.4529,34,00000300,2017-12-04 10:40:09
101629109217,119.940776,28.452561,54,00000300,2017-12-04 10:40:19
101629109217,119.942225,28.452166,57,00000300,2017-12-04 10:40:29
101629109217,119.943911,28.451487,62,00000300,2017-12-04 10:40:39
101629109217,119.944805,28.450913,26,00000300,2017-12-04 10:40:49
101629109217,119.944444,28.450049,38,00000300,2017-12-04 10:40:59
101629109217,119.944069,28.449226,39,00000300,2017-12-04 10:41:09
101629109217,119.943731,28.448527,2,00000300,2017-12-04 10:41:19
101629109217,119.943752,28.448525,0,00000300,2017-12-04 10:41:29
101629109217,119.943746,28.448519,0,00000300,2017-12-04 10:41:39
101629109217,119.94374,28.448514,0,00000300,2017-12-04 10:41:49
101629109217,119.943676,28.448394,15,00000300,2017-12-04 10:41:59
101629109217,119.943643,28.447764,30,00000300,2017-12-04 10:42:09
101629109217,119.944619,28.447161,49,00000300,2017-12-04 10:42:19
101629109217,119.945921,28.446372,61,00000300,2017-12-04 10:42:29
101629109217,119.947474,28.445391,70,00000300,2017-12-04 10:42:39
101629109217,119.949049,28.444409,61,00000300,2017-12-04 10:42:49
101629109217,119.94986,28.443895,4,00000300,2017-12-04 10:42:59
101629109217,119.949902,28.443882,7,00000300,2017-12-04 10:43:09
101629109217,119.950426,28.44353,39,00000300,2017-12-04 10:43:19
101629109217,119.951377,28.442871,40,00000300,2017-12-04 10:43:29
101629109217,119.95147,28.442204,41,00000300,2017-12-04 10:43:39
101629109217,119.951181,28.441354,28,00000300,2017-12-04 10:43:49
101629109217,119.95208,28.440877,44,00000300,2017-12-04 10:43:59
101629109217,119.952972,28.440234,33,00000300,2017-12-04 10:44:09
101629109217,119.952605,28.440103,25,00000300,2017-12-04 10:44:19
101629109217,119.952964,28.44084,26,00000300,2017-12-04 10:44:29
101629109217,119.953101,28.441074,0,00000300,2017-12-04 10:44:39
101629109217,119.953101,28.441079,0,00000300,2017-12-04 10:44:49
101629109217,119.953101,28.441079,0,00000300,2017-12-04 10:44:59
101629109217,119.953129,28.441149,11,00000300,2017-12-04 10:45:09
101629109217,119.953214,28.441376,22,00000100,2017-12-04 10:45:15
101629109217,119.95348,28.441871,24,00000100,2017-12-04 10:45:25
101629109217,119.953857,28.442269,26,00000100,2017-12-04 10:45:35
101629109217,119.954424,28.442919,34,00000100,2017-12-04 10:45:45
101629109217,119.955065,28.443837,48,00000100,2017-12-04 10:45:55
101629109217,119.95529,28.444523,22,00000100,2017-12-04 10:46:05
101629109217,119.954612,28.44485,26,00000100,2017-12-04 10:46:15
101629109217,119.954014,28.445162,22,00000100,2017-12-04 10:46:25
101629109217,119.953738,28.44547,12,00000100,2017-12-04 10:46:35
101629109217,119.954128,28.446061,33,00000100,2017-12-04 10:46:45
101629109217,119.954625,28.446867,35,00000100,2017-12-04 10:46:55
101629109217,119.95516,28.447713,36,00000100,2017-12-04 10:47:05
101629109217,119.955368,28.448264,13,00000100,2017-12-04 10:47:15
101629109217,119.955275,28.447994,19,00000100,2017-12-04 10:47:25
101629109217,119.954957,28.44751,20,00000100,2017-12-04 10:47:35
101629109217,119.954665,28.447045,25,00000100,2017-12-04 10:47:45
101629109217,119.954264,28.446403,32,00000100,2017-12-04 10:47:55
101629109217,119.953797,28.44566,33,00000100,2017-12-04 10:48:05
101629109217,119.953263,28.444859,44,00000100,2017-12-04 10:48:15
101629109217,119.952634,28.443917,34,00000100,2017-12-04 10:48:25
101629109217,119.952338,28.44347,17,00000100,2017-12-04 10:48:35
101629109217,119.952133,28.443148,0,00000100,2017-12-04 10:48:45
101629109217,119.952071,28.443133,5,00000100,2017-12-04 10:48:55
101629109217,119.95205,28.443099,0,00000100,2017-12-04 10:49:05
101629109217,119.95197,28.442978,18,00000100,2017-12-04 10:49:15
101629109217,119.95197,28.442978,18,00000300,2017-12-04 10:49:15
101629109217,119.951452,28.442973,29,00000300,2017-12-04 10:49:25
101629109217,119.950923,28.443272,0,00000300,2017-12-04 10:49:35
101629109217,119.950768,28.443361,22,00000300,2017-12-04 10:49:45
